date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-08-29,10.66,10.9,10.85,10.63,65939.05,0.15,1.4,10.752,10.75,10.649,57375.21,61759.43,59244.53,2.5
2016-08-26,10.7,10.81,10.7,10.63,54224.34,0.02,0.19,10.708,10.732,10.63,54127.82,61648.37,59654.33,2.06
2016-08-25,10.73,10.77,10.68,10.56,48477.5,-0.14,-1.29,10.718,10.706,10.638,55898.05,60390.65,60207.83,1.84
2016-08-24,10.69,10.93,10.82,10.67,63831.87,0.11,1.03,10.762,10.675,10.652,63978.28,61716.7,63982.83,2.42
2016-08-23,10.63,10.83,10.71,10.6,54403.29,0.08,0.75,10.754,10.658,10.672,62467.52,60366.27,72474.82,2.06
2016-08-22,10.76,10.78,10.63,10.61,49702.09,-0.12,-1.12,10.748,10.655,10.712,66143.66,61347.0,73266.63,1.88
2016-08-19,10.91,10.91,10.75,10.69,63075.48,-0.15,-1.38,10.756,10.649,10.756,69168.92,62916.37,76029.91,2.39
2016-08-18,10.8,10.96,10.9,10.67,88878.66,0.12,1.11,10.694,10.625,10.781,64883.24,64517.89,76676.99,3.37
2016-08-17,10.68,10.79,10.78,10.64,56278.07,0.1,0.94,10.588,10.586,10.802,59455.12,60286.12,78355.15,2.13
2016-08-16,10.63,10.76,10.68,10.63,72783.98,0.01,0.09,10.562,10.562,10.841,58265.02,59392.78,84691.51,2.76
2016-08-15,10.45,10.69,10.67,10.41,64828.41,0.23,2.2,10.562,10.547,10.871,56550.33,56729.62,83963.68,2.46
2016-08-12,10.4,10.45,10.44,10.3,41647.1,0.07,0.68,10.542,10.528,10.895,56663.83,57660.29,84098.43,1.58
2016-08-11,10.64,10.72,10.37,10.35,61738.06,-0.28,-2.63,10.556,10.57,10.933,64152.54,60025.01,87043.64,2.34
2016-08-10,10.63,10.72,10.65,10.61,50327.54,-0.03,-0.28,10.584,10.628,10.991,61117.11,66248.96,89233.18,1.91
2016-08-09,10.57,10.7,10.68,10.53,64210.56,0.11,1.04,10.562,10.685,11.037,60520.54,84583.37,96915.62,2.43
2016-08-08,10.55,10.58,10.57,10.39,65395.87,0.06,0.57,10.532,10.769,11.083,56908.91,85186.26,102056.81,2.48
2016-08-05,10.52,10.54,10.51,10.32,79090.69,0.0,0.0,10.514,10.862,11.125,58656.76,89143.44,105381.4,3.0
2016-08-04,10.57,10.57,10.51,10.4,46560.89,-0.03,-0.28,10.584,10.936,11.17,55897.47,88836.09,109396.76,1.77
2016-08-03,10.52,10.56,10.54,10.43,47344.7,0.01,0.1,10.672,11.018,11.226,71380.81,96424.18,120334.58,1.8
2016-08-02,10.48,10.58,10.53,10.4,46152.41,0.05,0.48,10.808,11.12,11.279,108646.2,109990.24,132260.49,1.75
2016-08-01,10.71,10.88,10.48,10.38,74135.12,-0.38,-3.5,11.006,11.195,11.344,113463.61,111197.74,153172.74,2.81
2016-07-29,10.95,11.15,10.86,10.8,65294.25,-0.09,-0.82,11.21,11.262,11.387,119630.12,110536.56,155493.87,2.48
2016-07-28,11.1,11.18,10.95,10.68,123977.59,-0.27,-2.41,11.288,11.296,11.359,121774.71,114062.26,155963.91,4.7
2016-07-27,11.71,11.94,11.22,10.88,233671.62,-0.3,-2.6,11.364,11.353,11.325,121467.54,112217.39,153003.25,8.86
2016-07-26,11.41,11.56,11.52,11.36,70239.45,0.02,0.17,11.432,11.389,11.275,111334.28,109247.87,145537.16,2.66
2016-07-25,11.35,11.58,11.5,11.33,104967.67,0.25,2.22,11.384,11.397,11.21,108931.87,118927.37,147045.29,3.98
2016-07-22,11.3,11.37,11.25,11.15,76017.2,-0.08,-0.71,11.314,11.387,11.138,101443.0,121619.36,145297.34,2.88
2016-07-21,11.49,11.64,11.33,11.32,122441.75,-0.23,-1.99,11.304,11.404,11.069,106349.82,129957.44,145847.9,4.64
2016-07-20,11.37,11.74,11.56,11.3,183005.31,0.28,2.48,11.342,11.433,11.006,102967.25,144244.98,143072.22,6.94
2016-07-19,11.11,11.28,11.28,11.1,58227.43,0.13,1.17,11.346,11.438,10.929,107161.47,154530.74,137007.11,2.21
2016-07-18,11.2,11.26,11.15,11.0,67523.31,-0.05,-0.45,11.41,11.493,10.856,128922.86,195147.73,137715.03,2.56
2016-07-15,11.38,11.44,11.2,11.16,100551.29,-0.32,-2.78,11.46,11.511,10.797,141795.71,200451.18,137417.35,3.81
2016-07-14,11.41,11.62,11.52,11.36,105528.92,-0.06,-0.52,11.504,11.421,10.728,153565.06,197865.56,135214.76,4.0
2016-07-13,11.82,12.1,11.58,11.54,203976.38,-0.02,-0.17,11.524,11.296,10.644,185522.71,193789.1,132733.62,7.73
2016-07-12,11.45,11.66,11.6,11.12,167034.41,0.2,1.75,11.53,11.161,10.558,201900.01,181826.45,126024.26,6.33
2016-07-11,11.43,11.63,11.4,11.35,131887.55,-0.02,-0.17,11.576,11.022,10.452,261372.61,175163.21,119841.91,5.0
2016-07-08,11.56,11.6,11.42,11.33,159398.03,-0.2,-1.72,11.562,10.889,10.357,259106.64,168975.33,116643.82,6.04
