date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-08-31,306.7,310.76,310.1,305.54,40401.44,4.24,1.39,305.64,306.071,309.06,29285.31,26007.98,30297.96,0.32
2016-08-30,307.0,308.5,305.98,304.67,21170.52,-1.55,-0.5,304.664,305.891,308.899,25760.91,26343.25,29479.84,0.17
2016-08-29,308.0,308.8,307.52,305.2,38055.57,6.07,2.01,304.866,306.252,308.915,25509.66,33064.06,29748.39,0.3
2016-08-26,303.14,304.55,301.5,300.4,21436.45,-1.51,-0.5,304.822,307.378,308.887,22061.08,32669.52,29430.7,0.17
2016-08-25,305.2,305.38,303.1,300.07,25362.58,-2.18,-0.71,305.832,308.928,309.471,21601.97,32861.16,29809.25,0.2
2016-08-24,307.02,307.49,305.22,303.83,22779.42,-1.66,-0.54,306.502,310.293,310.126,22730.66,33518.87,30523.32,0.18
2016-08-23,307.33,309.04,306.99,305.8,19914.26,-0.33,-0.11,307.118,311.157,310.54,26925.58,33335.4,31345.75,0.16
2016-08-22,306.13,309.58,307.3,306.0,20812.7,0.82,0.27,307.638,312.028,311.166,40618.47,35272.94,32127.82,0.17
2016-08-19,305.8,307.45,306.55,304.8,19140.91,0.12,0.04,309.934,312.099,311.365,43277.96,35392.41,32268.36,0.15
2016-08-18,307.95,309.65,306.45,305.13,31005.99,-1.71,-0.56,312.024,312.045,311.438,44120.34,35509.17,32754.89,0.25
2016-08-17,309.6,310.97,308.3,306.5,43754.06,-1.22,-0.39,314.084,312.049,311.821,44307.09,34587.93,32855.06,0.35
2016-08-16,322.0,322.48,309.59,308.0,88378.69,-9.19,-2.88,315.196,311.907,311.835,39745.22,32616.43,31554.05,0.7
2016-08-15,315.8,321.69,318.78,314.15,34110.13,1.81,0.57,316.418,311.577,311.761,29927.41,26432.71,29206.7,0.27
2016-08-12,317.4,317.4,317.0,314.01,23352.83,0.23,0.07,314.264,310.396,311.634,27506.87,26191.88,28668.84,0.19
2016-08-11,314.38,321.57,316.75,314.01,31939.72,2.94,0.94,312.066,310.014,311.659,26898.0,26757.33,28841.75,0.25
2016-08-10,315.05,316.5,313.86,313.33,20944.71,-1.89,-0.6,310.014,309.959,311.682,24868.78,27527.76,28706.3,0.17
2016-08-09,308.17,317.67,315.7,306.42,39289.67,7.6,2.47,308.618,309.923,311.85,25487.65,29356.09,30331.48,0.31
2016-08-08,306.15,308.3,308.01,303.06,22007.4,2.08,0.68,306.736,310.303,312.314,22938.0,28982.69,31022.97,0.18
2016-08-05,306.49,308.37,306.01,305.03,20308.48,-0.29,-0.1,306.528,310.63,312.671,24876.89,29144.31,32796.68,0.16
2016-08-04,306.85,308.33,306.49,304.22,21793.64,-0.33,-0.11,307.962,310.831,312.869,26616.67,30000.61,34058.54,0.17
2016-08-03,307.0,307.9,306.88,304.15,24039.07,0.67,0.22,309.904,311.594,313.393,30186.74,31122.19,35505.12,0.19
2016-08-02,307.25,310.5,306.29,302.85,26541.42,-0.67,-0.22,311.228,311.763,313.939,33224.54,30491.67,36670.55,0.21
2016-08-01,313.0,313.95,306.97,305.0,31701.85,-6.18,-1.97,313.87,311.945,313.651,35027.39,31980.69,37428.87,0.25
2016-07-29,315.08,318.88,313.18,313.0,29007.37,-2.87,-0.91,314.732,312.873,312.999,33411.72,31145.8,37318.21,0.23
2016-07-28,312.0,319.3,316.2,311.5,39643.99,2.19,0.7,313.7,313.305,311.668,33384.54,30926.16,37168.58,0.32
2016-07-27,319.85,320.6,313.5,308.3,39228.06,-5.54,-1.74,313.284,313.405,310.457,32057.64,29884.84,37087.5,0.31
2016-07-26,309.01,319.5,319.5,308.5,35555.67,8.24,2.65,312.298,313.776,309.196,27758.8,31306.87,36533.48,0.28
2016-07-25,307.6,314.19,311.28,307.0,23623.53,3.36,1.09,310.02,314.326,307.636,28933.99,33063.25,35969.81,0.19
2016-07-22,312.9,315.2,308.02,307.38,28871.45,-6.36,-2.02,311.014,314.712,306.472,28879.87,36449.06,37970.77,0.23
2016-07-21,310.15,317.6,314.12,309.0,33009.49,5.56,1.8,312.91,314.907,304.761,28467.78,38116.48,37533.67,0.26
2016-07-20,308.62,310.87,308.57,307.5,17733.84,0.46,0.15,313.526,315.192,302.882,27712.05,39888.05,36582.42,0.14
2016-07-19,315.5,316.3,308.11,305.55,41431.66,-8.1,-2.56,315.254,316.115,301.378,34854.94,42849.43,36739.95,0.33
2016-07-18,317.5,319.5,316.25,315.66,23352.89,-1.27,-0.4,318.632,315.356,299.665,37192.5,42877.04,35505.84,0.19
2016-07-15,317.12,318.03,317.5,315.06,26811.01,0.41,0.13,318.41,313.125,297.667,44018.25,43490.62,35289.16,0.21
2016-07-14,316.09,320.8,317.2,315.2,29230.85,0.01,0.0,316.904,310.03,295.71,47765.18,43411.01,35183.86,0.23
2016-07-13,323.03,324.73,317.21,315.05,53448.28,-7.52,-2.32,316.858,307.509,293.548,52064.05,44290.17,34704.5,0.43
2016-07-12,315.76,326.6,325.0,315.0,53119.45,9.86,3.13,316.976,304.616,291.508,50843.93,41760.1,33398.19,0.42
2016-07-11,309.03,324.0,315.14,309.03,57481.67,5.23,1.69,312.08,300.946,288.894,48561.59,38876.38,32021.58,0.46
2016-07-08,313.53,315.5,309.97,306.16,45545.63,-6.94,-2.19,307.84,298.232,286.496,42962.98,39492.48,31036.25,0.36
