date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-08-31,7.25,7.37,7.22,7.19,350849.12,0.01,0.14,7.066,6.921,6.827,520060.25,359221.51,326237.14,0.64
2016-08-30,7.14,7.45,7.22,7.11,660495.0,0.05,0.7,6.972,6.881,6.787,483554.78,350056.26,314482.37,1.21
2016-08-29,7.0,7.26,7.17,7.0,814315.75,0.22,3.17,6.88,6.845,6.747,384572.34,318585.51,286313.2,1.5
2016-08-26,6.81,7.04,6.95,6.81,534325.5,0.18,2.66,6.796,6.822,6.707,254658.39,283803.13,254578.54,0.98
2016-08-25,6.71,6.79,6.77,6.6,240315.88,0.02,0.3,6.762,6.809,6.685,188490.23,253913.19,235775.84,0.44
2016-08-24,6.75,6.81,6.75,6.73,168321.78,0.0,0.0,6.776,6.814,6.678,198382.76,273170.74,235485.31,0.31
2016-08-23,6.73,6.81,6.76,6.71,165582.8,0.02,0.3,6.79,6.819,6.673,216557.73,290114.02,248577.73,0.3
2016-08-22,6.79,6.9,6.75,6.73,164745.97,-0.03,-0.44,6.81,6.817,6.677,252598.67,313980.55,255843.05,0.3
2016-08-19,6.83,6.84,6.78,6.71,203484.73,-0.06,-0.88,6.848,6.798,6.676,312947.88,313980.82,260554.34,0.37
2016-08-18,6.81,6.96,6.84,6.81,289778.53,0.02,0.29,6.856,6.77,6.673,319336.14,309411.18,268867.71,0.53
2016-08-17,6.84,6.87,6.82,6.78,259196.64,-0.04,-0.58,6.852,6.733,6.674,347958.71,293252.78,297505.05,0.48
2016-08-16,6.94,6.95,6.86,6.83,345787.47,-0.08,-1.15,6.848,6.692,6.665,363670.3,278908.48,310689.39,0.64
2016-08-15,6.81,6.98,6.94,6.79,466492.03,0.12,1.76,6.824,6.649,6.644,375362.42,254040.9,301304.89,0.86
2016-08-12,6.81,6.84,6.82,6.7,235426.02,0.01,0.15,6.748,6.591,6.619,315013.75,225353.96,288944.66,0.43
2016-08-11,6.75,6.85,6.82,6.74,432891.41,0.03,0.44,6.684,6.561,6.605,299486.21,217638.5,291102.86,0.8
2016-08-10,6.72,6.85,6.8,6.71,337754.59,0.06,0.89,6.614,6.541,6.589,238546.84,197799.87,279574.57,0.62
2016-08-09,6.52,6.8,6.74,6.51,404248.06,0.18,2.74,6.536,6.526,6.576,194146.66,207041.43,279329.91,0.74
2016-08-08,6.48,6.57,6.56,6.4,164748.69,0.06,0.92,6.474,6.536,6.563,132719.38,197705.56,277047.59,0.3
2016-08-05,6.47,6.56,6.5,6.42,157788.31,0.02,0.31,6.434,6.554,6.554,135694.16,207127.87,282555.26,0.29
2016-08-04,6.42,6.48,6.47,6.37,128194.56,0.07,1.09,6.438,6.576,6.548,135790.79,228324.24,285376.49,0.24
2016-08-03,6.43,6.43,6.41,6.37,115753.67,-0.02,-0.31,6.468,6.614,6.543,157052.9,301757.32,289701.29,0.21
2016-08-02,6.35,6.43,6.43,6.35,97111.69,0.07,1.1,6.516,6.637,6.542,219936.21,342470.3,295514.41,0.18
2016-08-01,6.47,6.47,6.36,6.33,179622.56,-0.15,-2.3,6.598,6.639,6.54,262691.74,348568.87,310747.83,0.33
2016-07-29,6.63,6.66,6.52,6.51,158271.45,-0.1,-1.51,6.674,6.646,6.537,278561.59,352535.37,319164.62,0.29
2016-07-28,6.59,6.65,6.62,6.5,234505.14,-0.03,-0.45,6.714,6.649,6.519,320857.69,364567.21,317432.94,0.43
2016-07-27,6.85,6.89,6.65,6.41,430170.19,-0.2,-2.92,6.76,6.637,6.497,446461.74,361349.27,313548.56,0.79
2016-07-26,6.74,6.85,6.84,6.71,310889.38,0.1,1.48,6.758,6.625,6.476,465004.39,351618.39,304357.74,0.57
2016-07-25,6.71,6.75,6.74,6.63,258971.77,0.03,0.45,6.68,6.59,6.441,434446.0,356389.61,298171.27,0.48
2016-07-22,6.75,6.82,6.72,6.7,369751.97,-0.13,-1.9,6.618,6.554,6.41,426509.15,357982.66,293174.32,0.68
2016-07-21,6.65,6.98,6.85,6.62,862525.38,0.21,3.16,6.584,6.52,6.376,408276.74,342428.73,285962.52,1.58
2016-07-20,6.49,6.73,6.64,6.4,522883.44,0.19,2.95,6.514,6.471,6.34,276236.8,277645.27,251851.01,0.96
2016-07-19,6.44,6.46,6.45,6.38,158097.42,0.01,0.15,6.492,6.446,6.318,238232.39,248558.53,232220.05,0.29
2016-07-18,6.55,6.55,6.43,6.41,219287.56,-0.12,-1.83,6.5,6.44,6.303,278333.22,272926.79,231043.21,0.4
2016-07-15,6.51,6.59,6.55,6.47,278589.88,0.05,0.77,6.49,6.428,6.29,289456.16,285793.86,225560.22,0.51
2016-07-14,6.54,6.55,6.5,6.44,202325.7,-0.03,-0.46,6.456,6.388,6.275,276580.73,270298.67,218459.05,0.37
2016-07-13,6.57,6.63,6.53,6.5,332861.41,0.03,0.46,6.428,6.357,6.26,279053.74,265747.85,216200.5,0.61
2016-07-12,6.39,6.52,6.49,6.3,358601.53,0.1,1.56,6.4,6.326,6.248,258884.67,257097.09,209782.75,0.66
2016-07-11,6.38,6.46,6.38,6.37,274902.28,-0.01,-0.16,6.38,6.291,6.234,267520.36,239952.93,199982.3,0.51
2016-07-08,6.37,6.44,6.38,6.32,214212.73,0.01,0.16,6.366,6.265,6.222,282131.56,228365.98,200689.9,0.39
